count,can_double,can_split,hand,dealer_upcard,recommendation,state_visits,q_hit,visits_hit,q_stand,visits_stand,q_double,visits_double,q_split,visits_split
>0,True,False,ace seven,7,S,17074,-5.346062052505971,419,0.37431122933688155,15789,0.07603686635944698,434,-100.0,432
>0,True,False,ace seven,8,S,17617,-6.067039106145253,537,0.13246535069298532,11905,0.0965430016863406,4744,-100.0,431
>0,True,False,ace seven,9,S,19386,-5.1262729124236275,491,-0.19932546374367577,17790,-0.4698996655518392,598,-100.0,507
>0,True,False,ace seven,10,S,62320,-6.451309603760908,1489,-0.19351319526217367,57748,-0.3412749517063747,1553,-100.0,1530
>0,True,False,ace seven,1,S,10577,-5.526315789473686,285,-0.10103092783505109,9700,-0.4456824512534818,359,-100.0,233
>0,True,False,ace eight,2,S,20222,-4.641821946169769,483,0.3912949795302736,18564,0.1861471861471862,693,-100.0,482
>0,True,False,ace eight,3,D,20532,-4.866125760649087,493,0.2507692307692307,650,0.4026579128501086,18887,-100.0,502
>0,True,False,ace eight,4,S,20509,-7.773408239700369,534,0.39878306878306813,18900,0.3603773584905661,530,-100.0,545
>0,True,False,ace eight,5,S,19689,-4.630597014925372,536,0.44870877154341743,18161,0.400801603206413,499,-100.0,493
>0,True,False,ace eight,6,D,20470,-4.768786127167636,519,0.48261758691206535,489,0.5377929944693174,18985,-100.0,477
>0,True,False,ace eight,7,S,17805,-4.19634703196347,438,0.6426143949508432,16478,0.4309523809523807,420,-100.0,469
>0,True,False,ace eight,8,S,17631,-4.5956043956043935,455,0.6088257292445735,16044,0.21609538002980622,671,-100.0,461
>0,True,False,ace eight,9,S,17768,-7.267990074441682,403,0.2577313324017248,16459,-0.17558886509635965,467,-100.0,439
>0,True,False,ace eight,10,S,60200,-6.692360163710776,1466,0.031447217441193415,55776,-0.15017543859649146,1425,-100.0,1533
>0,True,False,ace eight,1,S,10586,-4.671874999999998,256,0.2560901339829473,9852,-0.2723214285714285,224,-100.0,254
>0,True,True,four four,2,S,12251,-3.0894039735099352,302,-0.35750466542255444,11253,-0.4005037783375311,397,-6.043478260869565,299
>0,True,True,four four,3,D,12785,-4.420245398773002,326,-0.23611111111111108,360,-0.019589472787667143,11741,-5.7486033519553095,358
>0,True,True,four four,4,S,11370,-4.9472049689441056,322,-0.1293078621484111,10417,-0.20433436532507743,323,-5.633116883116882,308
>0,True,True,four four,5,D,13229,-8.016172506738542,371,-0.215568862275449,334,0.09374485596707817,12150,-5.826203208556149,374
>0,True,True,four four,6,D,12460,-3.231454005934718,337,-0.12023460410557188,341,0.10937226787899974,11438,-4.584302325581394,344
>0,True,True,four four,7,D,11983,-2.6904761904761934,336,-0.5634674922600618,323,-0.07802706876192207,11009,-5.288888888888889,315
>0,True,True,four four,8,S,11640,-5.309999999999996,300,-0.523098460102661,10715,-0.9015384615384612,325,-7.639999999999999,300
>0,True,True,four four,9,S,12607,-7.19705882352941,340,-0.5588465213237198,11513,-0.622119815668203,434,-7.768749999999998,320
>0,True,True,four four,10,S,41220,-6.135790494665364,1031,-0.5539692953680576,38105,-0.6858237547892729,1044,-5.954807692307695,1040
>0,True,True,four four,1,S,7281,-2.664835164835164,182,-0.6749150897622493,4122,-0.8600071607590394,2793,-7.478260869565215,184
>0,True,True,ace ace,2,S,9129,-6.588435374149657,294,-0.2555250268785086,8371,-0.4635193133047213,233,-5.225108225108228,231
>0,True,True,ace ace,3,D,9051,-4.32888888888889,225,-0.12903225806451607,1178,0.02624065261726712,7355,-2.6655290102389104,293
>0,True,True,ace ace,4,D,8555,-5.515463917525775,194,-0.09795918367346952,490,-0.015684224284407078,7651,-5.43181818181818,220
>0,True,True,ace ace,5,D,8583,-6.254310344827583,232,-0.10992907801418444,564,0.22566196812014266,7591,-4.40816326530612,196
>0,True,True,ace ace,6,D,8945,-8.624390243902432,205,-0.1428571428571428,266,0.10009671179883949,8272,-7.985148514851487,202
>0,True,True,ace ace,7,D,8208,-4.177570093457946,214,-0.45308310991957096,373,-0.15167095115681228,7391,-2.9478260869565203,230
>0,True,True,ace ace,8,D,7414,-6.059459459459459,185,-0.4940750493745881,3038,-0.3465568862275446,4008,-6.950819672131148,183
>0,True,True,ace ace,9,S,7582,-4.44651162790698,215,-0.49654278305963545,6942,-0.5065502183406112,229,-3.2551020408163263,196
>0,True,True,ace ace,10,S,26550,-7.598784194528874,658,-0.5439511850017659,22616,-0.5572403335860481,2638,-3.920062695924764,638
>0,True,True,ace ace,1,D,4412,-10.876106194690266,113,-0.7560214094558425,2242,-0.5797546012269947,1956,-3.702970297029704,101
>0,True,True,two two,2,S,12490,-5.936708860759494,316,-0.25461222348518026,11437,-0.6918767507002802,357,-5.584210526315794,380
>0,True,True,two two,3,S,13267,-6.083102493074793,361,-0.16781214203894662,12222,-0.4395604395604395,364,-6.903124999999999,320
>0,True,True,two two,4,S,13020,-4.244956772334295,347,-0.21488426117979018,12053,-0.33231707317073184,328,-4.106164383561645,292
>0,True,True,two two,5,S,12436,-3.9534883720930227,344,-0.11782768906825791,11398,-0.22222222222222227,360,-4.0299401197604805,334
>0,True,True,two two,6,S,12973,-6.667621776504299,349,-0.14599793885262813,5822,-0.24845105328376713,6456,-5.210982658959539,346
>0,True,True,two two,7,S,11520,-6.9889298892988965,271,-0.4981297924069593,10694,-0.8592057761732853,277,-4.140287769784177,278
>0,True,True,two two,8,S,12587,-6.233226837060699,313,-0.5067971252922332,11549,-1.0029069767441858,344,-4.1548556430446215,381
>0,True,True,two two,9,S,12227,-6.140983606557373,305,-0.5289963809691931,11329,-1.1011235955056178,267,-5.4969325153374236,326
>0,True,True,two two,10,S,40989,-6.906666666666663,1050,-0.5695985208663477,37860,-1.1241379310344806,1015,-6.259398496240601,1064
>0,True,True,two two,1,S,7804,-5.443243243243243,185,-0.6482586374358272,7207,-1.3773584905660383,212,-7.59,200
>0,True,True,three three,2,S,13145,-6.281150159744408,313,-0.2931375783569764,12124,-0.4585635359116021,362,-6.962427745664739,346
>0,True,True,three three,3,S,11612,-5.048859934853422,307,-0.22900121461272532,10703,-0.2744479495268141,317,-7.049122807017545,285
>0,True,True,three three,4,S,13191,-6.266211604095564,293,-0.1859796186719262,12168,-0.38315217391304357,368,-3.179558011049726,362
>0,True,True,three three,5,S,12626,-4.811258278145698,302,-0.13348745611781854,11679,-0.24281150159744416,313,-5.373493975903615,332
>0,True,True,three three,6,S,13477,-7.475504322766566,347,-0.15521546516310797,12415,-0.25214899713467026,349,-4.781420765027327,366
>0,True,True,three three,7,S,12059,-4.074303405572756,323,-0.47257687466282866,11122,-0.6713780918727915,283,-5.525679758308159,331
>0,True,True,three three,8,S,12255,-10.29411764705884,306,-0.5500221533008396,11285,-1.2506887052341586,363,-6.458471760797342,301
>0,True,True,three three,9,S,12017,-8.006802721088436,294,-0.5872730541074987,11126,-1.2413793103448272,319,-6.823741007194247,278
>0,True,True,three three,10,S,40624,-6.024485798237024,1021,-0.6018685635417823,37676,-1.0051124744376279,978,-6.263435194942042,949
>0,True,True,three three,1,S,7327,-7.783132530120479,166,-0.6507703595011004,6815,-1.4374999999999998,176,-4.923529411764702,170
>0,True,True,five five,2,D,12704,-4.857615894039737,302,-0.11894273127753315,454,0.4823327615780421,11660,-7.197916666666666,288
>0,True,True,five five,3,D,12689,-6.85759493670886,316,-0.13725490196078438,357,0.47385509227614414,11704,-6.480769230769231,312
>0,True,True,five five,4,D,13064,-6.454258675078869,317,-0.2316715542521994,341,0.4983438224577694,12076,-3.91818181818182,330
>0,True,True,five five,5,D,12008,-4.116465863453817,249,-0.18380062305295955,321,0.6200287925139463,11114,-7.030864197530863,324
>0,True,True,five five,6,D,13352,-6.1277173913043494,368,-0.09687500000000013,320,0.5592904584480807,12346,-4.977987421383647,318
>0,True,True,five five,7,D,11776,-5.7073170731707314,287,-0.5897435897435902,273,0.40504247739106713,10947,-6.702602230483273,269
>0,True,True,five five,8,D,11273,-5.9119496855345925,318,-0.4457831325301204,332,0.3959764000386885,10339,-5.887323943661974,284
>0,True,True,five five,9,D,11635,-9.240924092409246,303,-0.4820143884892087,278,0.2479315794366472,10757,-4.2255892255892284,297
>0,True,True,five five,10,D,40555,-5.524448705656759,1043,-0.6307385229540909,1002,-0.0030933333333332926,37500,-6.611881188118813,1010
>0,True,True,five five,1,D,7269,-7.0426540284360195,211,-0.6995305164319249,213,0.08434821831303543,6651,-5.70103092783505,194
>0,True,True,six six,2,S,12752,-2.3549488054607526,293,-0.2737120436711032,11724,-0.7226277372262775,411,-6.762345679012341,324
>0,True,True,six six,3,S,12942,-2.345930232558139,344,-0.2327190861335783,11993,-0.5017793594306045,281,-6.679012345679015,324
>0,True,True,six six,4,S,12865,-6.902821316614418,319,-0.18607786954323272,11866,-0.42469879518072284,332,-5.517241379310347,348
>0,True,True,six six,5,S,13027,-2.9562289562289568,297,-0.12187267773098784,12111,-0.5626911314984707,327,-4.380136986301372,292
>0,True,True,six six,6,S,11564,-3.9125475285171087,263,-0.1451795841209834,10580,-0.23557692307692316,416,-5.062295081967214,305
>0,True,True,six six,7,D,11859,-5.181818181818181,286,-0.4602169981916816,1106,-0.45736816165598865,10145,-2.826086956521738,322
>0,True,True,six six,8,D,12254,-2.898089171974521,314,-0.5365853658536588,328,-0.4970187772537142,11237,-7.829333333333331,375
>0,True,True,six six,9,S,11650,-3.8556338028169015,284,-0.5460940392447239,10804,-0.7725631768953072,277,-3.54736842105263,285
>0,True,True,six six,10,S,40755,-3.56645279560037,1091,-0.5623732792658237,37484,-0.8757819481680066,1119,-5.643732327992466,1061
>0,True,True,six six,1,S,7437,-4.232432432432434,185,-0.6748439541297714,6889,-0.8934010152284265,197,-3.3674698795180733,166
>0,True,True,seven seven,2,S,11126,-2.853046594982076,279,-0.30400467699503086,10263,-0.8,280,-9.414473684210527,304
>0,True,True,seven seven,3,S,10912,-1.6170212765957448,376,-0.24520927887039862,7932,-0.47298456260720406,2332,-6.8235294117647065,272
>0,True,True,seven seven,4,S,10859,-3.27037037037037,270,-0.18455406078724412,10035,-0.6059602649006626,302,-4.563492063492064,252
>0,True,True,seven seven,5,S,10799,-2.7972027972027997,286,-0.1025950512975259,9942,-0.9180327868852455,305,-6.567669172932334,266
>0,True,True,seven seven,6,S,10859,-3.730639730639732,297,-0.14264309259814212,10011,-0.6561264822134386,253,-4.593959731543622,298
>0,True,True,seven seven,7,S,8737,-5.579545454545458,264,-0.4600882470918587,7479,-0.595208070617907,793,-4.875621890547264,201
>0,True,True,seven seven,8,S,9940,-2.3783783783783803,296,-0.5071303203159306,9116,-0.9581749049429656,263,-3.637735849056602,265
>0,True,True,seven seven,9,S,9530,-1.9253246753246758,308,-0.5831686620946186,8603,-0.6742424242424243,396,-8.2152466367713,223
>0,True,True,seven seven,10,S,32101,-3.308470290771174,791,-0.5608884694462224,29669,-1.1609058402860541,839,-6.4364089775561055,802
>0,True,True,seven seven,1,S,5825,-5.231292517006803,147,-0.6375739644970428,5408,-0.8951048951048948,143,-3.0944881889763787,127
>0,True,True,eight eight,2,S,11337,-4.020408163265309,392,-0.25743341404358433,10325,-0.9093655589123864,331,-6.695501730103812,289
>0,True,True,eight eight,3,S,11407,-1.7799999999999983,300,-0.1990881458966569,10528,-0.6641221374045805,262,-3.3690851735015768,317
>0,True,True,eight eight,4,S,11234,-2.3636363636363638,308,-0.18418874172185357,9664,-0.5643363728470104,987,-4.803636363636364,275
>0,True,True,eight eight,5,S,11095,-1.9436619718309867,284,-0.09709398386626489,10289,-0.9961089494163426,257,-2.4113207547169804,265
>0,True,True,eight eight,6,S,11568,-3.6193771626297577,289,-0.1283467515446555,10682,-0.9937304075235106,319,-3.3237410071942444,278
>0,True,True,eight eight,7,S,10145,-2.8749999999999996,280,-0.4694468267581479,9328,-0.9411764705882352,272,-4.181132075471702,265
>0,True,True,eight eight,8,S,8740,-0.6788511749347258,383,-0.499175649968295,7885,-0.8739130434782609,230,-4.3140495867768545,242
>0,True,True,eight eight,9,S,9785,-3.3333333333333335,222,-0.5530880565683353,9051,-1.0547945205479443,219,-4.034129692832769,293
>0,True,True,eight eight,10,S,33127,-2.4622057001239175,807,-0.5213092285602344,30644,-1.0916380297823578,873,-5.195516811955179,803
>0,True,True,eight eight,1,S,5736,-2.06701030927835,194,-0.6529758509222277,5259,-1.1328124999999996,128,-4.425806451612902,155
>0,True,True,nine nine,2,S,10252,-2.8115942028985503,276,0.11244220260613719,9516,-1.1132812499999996,256,-4.607843137254904,204
>0,True,True,nine nine,3,S,11121,-1.8185185185185175,270,0.13467882786726199,10306,-1.0675675675675667,296,-6.522088353413655,249
>0,True,True,nine nine,4,S,11200,-1.9964539007092175,282,0.19156940291308905,10367,-1.3178294573643408,258,-3.126279863481229,293
>0,True,True,nine nine,5,S,10658,-3.014285714285714,280,0.16952072145100744,9869,-1.2267657992565058,269,-6.8083333333333345,240
>0,True,True,nine nine,6,S,10854,-3.0813008130081303,246,0.3204987531172082,10025,-1.1319444444444446,288,-4.715254237288135,295
>0,True,True,nine nine,7,S,9960,-1.5,240,0.4267044216946199,9182,-1.101626016260163,246,-8.25,292
>0,True,True,nine nine,8,S,9577,-1.1608695652173906,230,0.09567172568858931,8895,-1.1300448430493277,223,-2.3493449781659383,229
>0,True,True,nine nine,9,S,9031,-1.7117117117117113,222,-0.12817745803357297,8340,-1.2314814814814816,216,-2.3280632411067206,253
>0,True,True,nine nine,10,S,30865,-2.5270805812417425,757,-0.18258348470029306,28628,-1.3751651254953756,757,-5.056708160442592,723
>0,True,True,nine nine,1,S,5886,-2.710344827586206,145,-0.11492564714521768,5447,-1.3187500000000005,160,-3.8432835820895517,134
>0,True,True,ten ten,2,S,146542,-1.2732636095467904,3729,0.6367521998464525,135464,-1.6729643427354965,3758,-3.8529657477025943,3591
>0,True,True,ten ten,3,S,146995,-1.2423830250272059,3676,0.6323644123923975,135890,-1.688140161725066,3710,-3.537510083355743,3719
>0,True,True,ten ten,4,S,144465,-1.4327485380116918,3591,0.6518296789643002,133630,-1.6413793103448255,3770,-3.73114565342544,3474
>0,True,True,ten ten,5,S,144662,-1.4816269284712515,3565,0.6644961866912076,133611,-1.6742505353319084,3736,-3.249066666666672,3750
>0,True,True,ten ten,6,S,144903,-1.248595505617983,3560,0.7011492539538147,134174,-1.6631695196024285,3622,-3.451367352692424,3547
>0,True,True,ten ten,7,S,131100,-1.250766400980988,3262,0.7637936865374947,121233,-1.6575793888556072,3338,-3.11111111111111,3267
>0,True,True,ten ten,8,S,131192,-1.0825313502478833,3429,0.7849150948066755,121194,-1.75924784217016,3244,-3.3163909774436053,3325
>0,True,True,ten ten,9,S,131355,-1.4337065409546264,3394,0.7528619584119803,121333,-1.7653309046751668,3294,-3.444211157768454,3334
>0,True,True,ten ten,10,S,429224,-1.262824690438511,10741,0.538995485753576,397187,-1.6737608513021556,10713,-3.668052537087781,10583
>0,True,True,ten ten,1,S,80325,-1.5099466278505569,2061,0.6417118778691837,74281,-1.7254509018036077,1996,-3.817312531454453,1987
